sample_id,label,source_dataset,label_type,latitude,longitude,acquisition_time,firms_observation_id,cloud_cover,industrial_distance_km,osm_industrial_type,bands,image_path,quality,notes
nf_sen2fire_0109,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.71,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0109.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_2.npz
nf_sen2fire_0110,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.72,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0110.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_20.npz
nf_sen2fire_0111,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.73,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0111.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_21.npz
nf_sen2fire_0112,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.74,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0112.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_22.npz
nf_sen2fire_0113,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.75,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0113.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_23.npz
nf_sen2fire_0114,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.76,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0114.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_24.npz
nf_sen2fire_0115,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.77,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0115.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_25.npz
nf_sen2fire_0116,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.78,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0116.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_26.npz
nf_sen2fire_0117,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.79,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0117.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_27.npz
nf_sen2fire_0118,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.8,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0118.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_3.npz
nf_sen2fire_0119,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.81,23.89,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0119.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_4.npz
nf_sen2fire_0120,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.52,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0120.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_5.npz
nf_sen2fire_0121,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.53,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0121.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_6.npz
nf_sen2fire_0122,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.54,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0122.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_7.npz
nf_sen2fire_0123,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.55,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0123.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_8.npz
nf_sen2fire_0124,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.56,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0124.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_13_9.npz
nf_sen2fire_0125,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.57,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0125.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_1.npz
nf_sen2fire_0126,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.58,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0126.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_10.npz
nf_sen2fire_0127,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.59,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0127.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_11.npz
nf_sen2fire_0128,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.6,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0128.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_12.npz
nf_sen2fire_0129,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.61,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0129.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_13.npz
nf_sen2fire_0130,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.62,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0130.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_14.npz
nf_sen2fire_0131,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.63,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0131.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_15.npz
nf_sen2fire_0132,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.64,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0132.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_16.npz
nf_sen2fire_0133,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.65,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0133.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_17.npz
nf_sen2fire_0134,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.66,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0134.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_18.npz
nf_sen2fire_0135,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.67,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0135.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_19.npz
nf_sen2fire_0136,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.68,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0136.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_2.npz
nf_sen2fire_0137,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.69,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0137.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_20.npz
nf_sen2fire_0138,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.7,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0138.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_21.npz
nf_sen2fire_0139,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.71,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0139.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_22.npz
nf_sen2fire_0140,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.72,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0140.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_23.npz
nf_sen2fire_0141,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.73,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0141.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_24.npz
nf_sen2fire_0142,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.74,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0142.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_25.npz
nf_sen2fire_0143,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.75,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0143.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_26.npz
nf_sen2fire_0144,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.76,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0144.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_27.npz
nf_sen2fire_0145,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.77,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0145.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_3.npz
nf_sen2fire_0146,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.78,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0146.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_4.npz
nf_sen2fire_0147,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.79,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0147.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_5.npz
nf_sen2fire_0148,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.8,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0148.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_6.npz
nf_sen2fire_0149,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.81,23.9,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0149.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_7.npz
nf_sen2fire_0150,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.52,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0150.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_8.npz
nf_sen2fire_0151,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.53,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0151.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_14_9.npz
nf_sen2fire_0152,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.54,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0152.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_1.npz
nf_sen2fire_0153,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.55,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0153.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_10.npz
nf_sen2fire_0154,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.56,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0154.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_11.npz
nf_sen2fire_0155,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.57,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0155.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_12.npz
nf_sen2fire_0156,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.58,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0156.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_13.npz
nf_sen2fire_0157,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.59,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0157.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_14.npz
nf_sen2fire_0158,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.6,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0158.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_15.npz
nf_sen2fire_0159,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.61,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0159.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_16.npz
nf_sen2fire_0160,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.62,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0160.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_17.npz
nf_sen2fire_0161,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.63,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0161.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_18.npz
nf_sen2fire_0162,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.64,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0162.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_19.npz
nf_sen2fire_0163,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.65,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0163.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_2.npz
nf_sen2fire_0164,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.66,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0164.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_20.npz
nf_sen2fire_0165,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.67,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0165.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_21.npz
nf_sen2fire_0166,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.68,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0166.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_22.npz
nf_sen2fire_0167,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.69,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0167.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_23.npz
nf_sen2fire_0168,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.7,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0168.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_24.npz
nf_sen2fire_0169,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.71,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0169.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_25.npz
nf_sen2fire_0170,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.72,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0170.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_26.npz
nf_sen2fire_0171,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.73,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0171.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_27.npz
nf_sen2fire_0172,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.74,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0172.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_3.npz
nf_sen2fire_0173,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.75,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0173.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_4.npz
nf_sen2fire_0174,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.76,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0174.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_5.npz
nf_sen2fire_0175,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.77,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0175.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_6.npz
nf_sen2fire_0176,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.78,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0176.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_7.npz
nf_sen2fire_0177,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.79,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0177.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_8.npz
nf_sen2fire_0178,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.8,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0178.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_15_9.npz
nf_sen2fire_0179,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.81,23.91,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0179.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_1.npz
nf_sen2fire_0180,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.52,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0180.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_10.npz
nf_sen2fire_0181,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.53,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0181.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_11.npz
nf_sen2fire_0182,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.54,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0182.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_12.npz
nf_sen2fire_0183,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.55,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0183.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_13.npz
nf_sen2fire_0184,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.56,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0184.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_14.npz
nf_sen2fire_0185,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.57,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0185.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_15.npz
nf_sen2fire_0186,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.58,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0186.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_16.npz
nf_sen2fire_0187,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.59,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0187.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_17.npz
nf_sen2fire_0188,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.6,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0188.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_18.npz
nf_sen2fire_0189,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.61,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0189.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_19.npz
nf_sen2fire_0190,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.62,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0190.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_2.npz
nf_sen2fire_0191,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.63,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0191.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_20.npz
nf_sen2fire_0192,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.64,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0192.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_21.npz
nf_sen2fire_0193,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.65,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0193.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_22.npz
nf_sen2fire_0194,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.66,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0194.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_23.npz
nf_sen2fire_0195,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.67,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0195.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_24.npz
nf_sen2fire_0196,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.68,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0196.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_25.npz
nf_sen2fire_0197,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.69,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0197.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_26.npz
nf_sen2fire_0198,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.7,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0198.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_27.npz
nf_sen2fire_0199,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.71,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0199.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_3.npz
nf_sen2fire_0200,NON_FIRE,SEN2FIRE,GROUND_TRUTH,38.72,23.92,2024-03-15T10:30:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples\nf_sen2fire_0200.npz,GOOD,Sen2Fire nominal background terrain: scene1/scene1/scene_1_patch_16_4.npz
